ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status
S00134404,SP22,P14,G2,05-Feb-24,1991.25,87,Delivered
S00134411,SP22,P14,G5,06-Dec-24,2450.25,107,Delivered
S00134419,SP22,P14,G2,20-Dec-23,587.25,24,Delivered
S00134430,SP22,P14,G1,28-Jul-23,7204.5,314,Delivered
S00134439,SP22,P14,G5,27-Feb-24,742.5,31,Delivered
S00134441,SP22,P14,G6,26-Nov-24,9213.75,342,Delivered
S00134442,SP22,P14,G1,11-Jan-23,1953,73,Delivered
S00134444,SP22,P14,G1,16-Aug-24,6639.75,238,Delivered
S00134461,SP22,P01,G2,18-Aug-23,51.75,3,Cancelled
S00134464,SP22,P01,G4,07-May-24,2470.5,124,Delivered
S00134467,SP22,P01,G5,01-Feb-24,6052.5,233,Delivered
S00134472,SP22,P01,G1,24-Mar-23,11934,478,Delivered
S00134474,SP22,P01,G2,03-Jan-23,7006.5,270,Delivered
S00134482,SP22,P01,G5,02-Dec-24,9695.25,388,Cancelled
S00134485,SP22,P01,G1,14-Nov-24,13839.75,692,Delivered
S00134487,SP22,P01,G1,07-May-24,4275,186,Delivered
S00134488,SP22,P01,G2,15-Oct-24,405,19,Delivered
S00134490,SP22,P01,G3,03-Oct-23,2083.5,105,Delivered
S00134497,SP22,P01,G6,11-Sep-23,6930,365,Delivered
S00134504,SP22,P01,G3,10-Jun-24,7213.5,380,Delivered
S00134508,SP22,P01,G5,13-Feb-23,12039.75,482,Delivered
S00134524,SP22,P06,G5,04-Jun-24,1503,137,Delivered
S00134525,SP22,P06,G6,29-Jan-25,5638.5,403,Shipped
S00134527,SP22,P06,G1,29-Sep-23,20952,2994,Delivered
S00134528,SP22,P06,G1,06-Feb-24,5823,448,Delivered
S00134531,SP22,P06,G2,02-Dec-24,8511.75,655,Delivered
S00134534,SP22,P06,G4,28-Aug-23,5474.25,457,Delivered
S00134551,SP22,P06,G5,16-Jan-24,7526.25,628,Delivered
S00134552,SP22,P06,G5,01-Nov-23,891,99,Delivered
S00134573,SP22,P19,G2,02-Aug-24,123.75,5,Delivered
S00134574,SP22,P19,G3,27-Dec-23,4632.75,211,Delivered
S00134579,SP22,P19,G5,17-Feb-25,4936.5,190,Shipped
S00134590,SP22,P19,G4,06-Nov-23,992.25,46,Delivered
S00134593,SP22,P19,G5,31-Mar-23,2526.75,106,Delivered
S00134601,SP22,P19,G2,08-Dec-23,8768.25,366,Delivered
S00134612,SP22,P19,G1,11-Feb-25,5915.25,296,Shipped
S00134617,SP22,P19,G4,27-Jul-23,10698.75,535,Delivered
S00134634,SP22,P19,G5,10-Feb-23,3602.25,151,Delivered
S00134638,SP22,P15,G1,14-Mar-23,8667,542,Delivered
S00134647,SP22,P15,G4,10-Sep-24,965.25,69,Cancelled
S00134649,SP22,P15,G5,14-Jun-24,9126,609,Delivered
S00134653,SP22,P15,G1,19-Sep-24,427.5,36,Delivered
S00134657,SP22,P15,G2,13-Mar-24,4315.5,270,Delivered
S00134660,SP22,P15,G4,10-Mar-23,2706.75,301,Cancelled
S00134662,SP22,P15,G5,29-Aug-23,8721,727,Delivered
S00134665,SP22,P15,G6,04-Oct-23,4725,296,Delivered
S00134666,SP22,P15,G1,22-Feb-23,2076.75,139,Delivered
S00134689,SP22,P15,G4,16-Oct-23,2902.5,242,Delivered
S00134691,SP22,P15,G5,05-Oct-23,5631.75,626,Delivered
S00134695,SP22,P15,G1,07-Apr-23,4162.5,298,Delivered
S00134707,SP22,P15,G6,13-Oct-23,618.75,48,Delivered
S00134708,SP22,P11,G1,11-Jan-24,1563.75,112,Delivered
S00134710,SP22,P11,G1,18-Nov-24,2481.75,207,Delivered
S00134711,SP22,P11,G1,27-Sep-23,8232.75,824,Delivered
S00134716,SP22,P11,G4,28-Nov-24,981,82,Delivered
S00134728,SP22,P11,G3,04-Jul-24,5663.25,567,Delivered
S00134741,SP22,P11,G2,30-May-23,2880,240,Delivered
S00134746,SP22,P11,G5,07-Mar-24,1845,132,Delivered
S00134752,SP22,P11,G1,13-Dec-24,2999.25,429,Delivered
S00134757,SP22,P11,G4,14-Feb-24,3037.5,234,Delivered
S00134758,SP22,P11,G4,20-Dec-23,2826,202,Delivered
S00134762,SP22,P11,G5,09-Aug-23,3525.75,294,Delivered
S00134767,SP22,P10,G1,06-Feb-23,6682.5,352,Delivered
S00134768,SP22,P10,G2,25-Jan-23,5805,415,Delivered
S00134770,SP22,P10,G3,10-Dec-24,8752.5,548,Delivered
S00134795,SP22,P10,G1,07-Aug-23,5933.25,495,Delivered
S00134808,SP22,P04,G1,23-Feb-23,1044,41,Delivered
S00134809,SP22,P04,G1,16-Oct-23,4999.5,228,Delivered
S00134819,SP22,P04,G6,07-Nov-23,3363.75,116,Delivered
S00134826,SP22,P04,G3,18-Oct-23,7589.25,292,Delivered
S00134827,SP22,P04,G4,06-Mar-24,6448.5,231,Delivered
S00134833,SP22,P04,G6,06-Jun-23,7967.25,363,Delivered
S00134837,SP22,P04,G1,20-Nov-23,15507,647,Delivered
S00134850,SP22,P04,G1,10-Jul-23,2767.5,121,Delivered
S00134851,SP22,P04,G1,25-Dec-24,6165,213,Delivered
S00134854,SP22,P04,G3,16-Feb-23,7681.5,334,Delivered
S00134857,SP22,P04,G4,03-Jun-24,9272.25,404,Delivered
S00134862,SP22,P16,G1,02-Sep-24,4252.5,178,Delivered
S00134863,SP22,P16,G1,22-May-24,11475,442,Delivered
S00134864,SP22,P16,G1,30-Sep-24,2225.25,106,Delivered
S00134865,SP22,P16,G1,02-Sep-24,16643.25,641,Delivered
S00134866,SP22,P16,G2,01-Jan-25,1685.25,71,Shipped
S00134869,SP22,P16,G4,19-Dec-23,4428,164,Delivered
S00134875,SP22,P16,G6,19-Apr-24,4304.25,216,Delivered
S00134883,SP22,P16,G4,12-Jun-24,2999.25,150,Delivered
S00134892,SP22,P16,G1,01-Jun-23,5159.25,225,Delivered
S00134894,SP22,P16,G2,17-Oct-23,3903.75,151,Delivered
S00134904,SP22,P16,G1,09-Apr-24,9758.25,391,Delivered
S00134908,SP22,P16,G2,29-Mar-24,2331,94,Delivered
S00134915,SP22,P16,G5,09-Jan-23,17343,643,Delivered
S00134917,SP22,P16,G6,23-Oct-23,6759,271,Delivered
S00134924,SP22,P16,G3,04-Jan-24,8203.5,411,Delivered
S00134940,SP22,P16,G4,24-Jul-24,3271.5,156,Delivered
S00134964,SP22,P21,G2,05-May-23,6914.25,433,Delivered
S00134972,SP22,P21,G5,03-Sep-24,2369.25,140,Delivered
S00134973,SP22,P21,G6,07-Oct-24,2288.25,115,Delivered
S00134975,SP22,P21,G1,16-Jan-23,8059.5,403,Delivered
S00134978,SP22,P21,G2,23-Jan-23,3728.25,163,Cancelled
S00134981,SP22,P21,G4,25-Jul-24,5190.75,236,Delivered
S00134982,SP22,P21,G4,20-May-24,2493,147,Delivered
S00134991,SP22,P21,G1,25-Oct-23,524.25,28,Delivered
S00134994,SP22,P21,G3,09-Jan-25,6939,386,Shipped
S00135009,SP22,P21,G4,23-Nov-23,1777.5,112,Delivered
S00135013,SP22,P21,G5,02-Jul-24,3354.75,198,Delivered
S00135029,SP22,P21,G6,13-Feb-24,1696.5,85,Delivered
S00135033,SP22,P05,G1,04-Apr-24,7166.25,359,Delivered
S00135035,SP22,P05,G2,29-Mar-23,7956,332,Delivered
S00135056,SP22,P05,G5,03-Apr-24,6835.5,326,Delivered
S00135059,SP22,P05,G1,21-Mar-23,7449.75,339,Delivered
S00135061,SP22,P05,G1,05-Feb-24,11038.5,552,Delivered
S00135068,SP22,P05,G5,24-May-24,9490.5,475,Delivered
S00135074,SP22,P05,G1,19-Jan-24,4113,196,Delivered
S00135075,SP22,P05,G1,07-Dec-23,11160,532,Delivered
S00135103,SP22,P12,G1,16-Oct-24,5737.5,302,Cancelled
S00135111,SP22,P12,G5,22-Jan-25,10676.25,562,Shipped
S00135119,SP22,P12,G2,12-Feb-24,10899,436,Delivered
S00135128,SP22,P03,G1,13-Feb-23,5951.25,248,Delivered
S00135134,SP22,P03,G3,11-Sep-24,1125,49,Delivered
S00135135,SP22,P03,G4,14-Feb-24,9441,450,Delivered
S00135146,SP22,P03,G2,03-Apr-24,7310.25,349,Cancelled
S00135150,SP22,P03,G4,19-Dec-23,3609,157,Delivered
S00135155,SP22,P03,G6,13-Mar-24,4155.75,245,Delivered
S00135156,SP22,P03,G1,24-Jul-23,4216.5,222,Delivered
S00135158,SP22,P03,G1,13-Dec-23,6484.5,282,Cancelled
S00135159,SP22,P03,G1,04-Jan-23,7881.75,438,Delivered
S00135172,SP22,P03,G1,16-Nov-23,7413.75,391,Cancelled
S00135181,SP22,P03,G5,05-Nov-24,11119.5,484,Delivered
S00135182,SP22,P03,G5,01-Jul-24,2094.75,100,Delivered
S00135184,SP22,P03,G1,22-Jun-23,12892.5,561,Delivered
S00135209,SP22,P03,G5,15-May-23,1500.75,63,Delivered
S00135213,SP22,P22,G1,29-Aug-24,1914.75,74,Delivered
S00135215,SP22,P22,G1,08-Oct-24,9722.25,325,Delivered
S00135218,SP22,P22,G3,12-Aug-24,10491.75,404,Delivered
S00135229,SP22,P22,G1,18-Nov-24,5307.75,197,Delivered
S00135241,SP22,P22,G1,15-Dec-23,1176.75,38,Delivered
S00135251,SP22,P22,G5,03-Jul-23,3982.5,129,Delivered
S00135255,SP22,P22,G1,27-Sep-24,8552.25,276,Delivered
S00135256,SP22,P22,G1,23-Aug-24,9582.75,343,Delivered
S00135261,SP22,P22,G4,08-Jan-24,6259.5,216,Delivered
S00135263,SP22,P22,G4,14-Dec-23,4371.75,183,Delivered
S00135266,SP22,P22,G5,02-Oct-24,5618.25,217,Delivered
S00135268,SP22,P22,G1,06-Jan-25,6531.75,242,Shipped
S00135269,SP22,P22,G1,27-Mar-23,1797.75,58,Delivered
S00135272,SP22,P22,G2,06-Jul-23,2713.5,101,Delivered
S00135278,SP22,P22,G5,28-Jun-24,4324.5,145,Delivered
S00135282,SP22,P07,G1,04-Nov-24,10023.75,669,Delivered
S00135283,SP22,P07,G1,09-Jan-23,4356,273,Delivered
S00135288,SP22,P07,G3,08-Feb-23,1032.75,61,Delivered
S00135300,SP22,P07,G2,25-Feb-25,8930.25,638,Shipped
S00135309,SP22,P07,G6,17-Nov-23,9506.25,595,Delivered
S00135310,SP22,P07,G1,12-Mar-25,2360.25,148,Placed
S00135320,SP22,P07,G5,06-Nov-24,524.25,33,Delivered
S00135321,SP22,P07,G5,30-Dec-24,3213,230,Delivered
S00135327,SP22,P17,G1,30-Nov-23,15000.75,601,Delivered
S00135360,SP22,P17,G4,02-Oct-24,495,19,Delivered
S00135363,SP22,P17,G5,19-Jun-23,8041.5,298,Delivered
S00135369,SP22,P17,G1,14-Feb-25,3087,119,Shipped
S00135376,SP22,P17,G5,22-Jan-25,20173.5,807,Shipped
S00135380,SP22,P17,G1,05-May-23,19334.25,717,Delivered
S00135385,SP22,P17,G2,26-Jan-24,4740.75,190,Delivered
S00135388,SP22,P17,G4,26-Mar-25,319.5,12,Placed
S00135393,SP22,P17,G6,13-Mar-25,4248,170,Placed
S00135402,SP22,P08,G4,19-Jan-24,6016.5,377,Delivered
S00135418,SP22,P08,G5,27-Jul-23,5532.75,462,Delivered
S00135421,SP22,P08,G6,28-Oct-24,5013,418,Delivered
S00135424,SP22,P08,G1,16-Dec-24,8860.5,554,Delivered
S00135426,SP22,P08,G2,24-Jul-24,2625.75,292,Delivered
S00135438,SP22,P08,G1,26-Sep-23,3858.75,386,Delivered
S00135445,SP22,P08,G4,27-Nov-23,5582.25,399,Delivered
S00135451,SP22,P08,G1,27-Feb-24,6696,670,Delivered
S00135454,SP22,P08,G2,30-Jan-23,2362.5,158,Delivered
S00135456,SP22,P08,G3,22-Nov-23,594,50,Delivered
S00135468,SP22,P08,G2,24-Aug-23,7436.25,573,Delivered
S00135475,SP22,P08,G5,30-Oct-24,141.75,13,Delivered
S00135477,SP22,P08,G6,08-Nov-23,1084.5,73,Delivered
S00135480,SP22,P13,G1,20-Feb-25,8349.75,928,Shipped
S00135484,SP22,P13,G3,06-Mar-24,4455,446,Delivered
S00135488,SP22,P13,G5,11-Jan-23,5627.25,938,Delivered
S00135489,SP22,P13,G5,12-Mar-24,2414.25,242,Delivered
S00135490,SP22,P13,G5,21-Nov-24,1676.25,336,Delivered
S00135496,SP22,P13,G2,13-Sep-23,3683.25,369,Delivered
S00135504,SP22,P13,G5,05-Dec-24,3224.25,538,Delivered
S00135507,SP22,P13,G1,03-Mar-25,1496.25,300,Placed
S00135511,SP22,P13,G2,26-Jan-23,2754,551,Delivered
S00135512,SP22,P13,G3,04-Jul-23,805.5,81,Delivered
S00135515,SP22,P13,G4,20-Feb-23,4837.5,692,Delivered
S00135519,SP22,P13,G6,08-Dec-23,1188,108,Delivered
S00135532,SP22,P13,G5,22-Jun-23,1530,170,Delivered
S00135533,SP22,P13,G6,14-Dec-23,1332,167,Delivered
S00135552,SP22,P02,G2,13-Nov-23,1613.25,162,Delivered
S00135553,SP22,P02,G2,11-Sep-24,2994.75,333,Delivered
S00135560,SP22,P02,G5,03-Jul-24,2070,230,Delivered
S00135580,SP22,P20,G2,17-Oct-23,8253,917,Delivered
S00135582,SP22,P20,G3,03-Nov-23,6401.25,641,Delivered
S00135584,SP22,P20,G4,22-Nov-23,13036.5,2173,Cancelled
S00135593,SP22,P20,G1,06-Oct-23,1377,230,Delivered
S00135607,SP22,P20,G1,07-Feb-24,16605,2076,Delivered
S00135608,SP22,P20,G2,18-Aug-23,4171.5,464,Delivered
S00135610,SP22,P20,G3,27-Nov-24,2657.25,443,Delivered
S00135614,SP22,P20,G5,24-Jul-24,13677.75,1053,Delivered
S00135618,SP22,P20,G1,18-May-23,4137.75,319,Delivered
S00135620,SP22,P20,G1,29-Mar-24,9641.25,742,Delivered
S00135622,SP22,P20,G2,03-Dec-24,317.25,53,Delivered
S00135624,SP22,P20,G3,18-Dec-24,2540.25,196,Cancelled
S00135627,SP22,P20,G4,11-Dec-24,6322.5,633,Delivered
S00135636,SP22,P20,G2,19-Jun-23,4457.25,637,Delivered
S00135639,SP22,P20,G4,11-Dec-23,308.25,26,Delivered
S00135640,SP22,P20,G4,31-Jan-25,8898.75,1113,Shipped
S00135644,SP22,P20,G5,12-Jan-24,11326.5,872,Cancelled
S00135658,SP22,P09,G5,01-Nov-23,3251.25,204,Delivered
S00135659,SP22,P09,G6,19-Jun-24,5773.5,385,Delivered
S00135667,SP22,P09,G4,09-Feb-23,10647,533,Delivered
S00135668,SP22,P09,G4,03-Feb-23,11412,672,Delivered
S00135672,SP22,P09,G5,24-Jul-23,8862.75,682,Delivered
S00135683,SP22,P09,G4,08-Aug-24,6709.5,480,Delivered
S00135687,SP22,P09,G6,13-Dec-24,1703.25,95,Delivered
S00135693,SP22,P09,G2,09-Mar-23,2729.25,210,Delivered
S00135721,SP22,P18,G2,13-Jan-25,7938,331,Shipped
S00135727,SP22,P18,G5,14-Mar-24,9225,420,Delivered
S00135731,SP22,P18,G1,13-Nov-23,159.75,9,Delivered
S00135753,SP22,P14,G4,16-May-23,7157.25,299,Delivered
S00135754,SP22,P14,G5,01-Aug-23,5559.75,265,Delivered
S00135761,SP22,P14,G1,20-Dec-23,5649.75,257,Delivered
S00135763,SP22,P14,G2,05-Jul-23,1827,71,Delivered
S00135776,SP22,P14,G2,06-Nov-23,8786.25,352,Delivered
S00135786,SP22,P14,G1,09-May-23,5260.5,220,Delivered
S00135787,SP22,P14,G1,26-Jul-23,4151.25,198,Delivered
S00135792,SP22,P14,G3,23-Aug-24,2790,108,Delivered
S00135798,SP22,P14,G5,16-May-23,4041,162,Delivered
S00135803,SP22,P01,G1,25-Mar-25,10865.25,453,Placed
S00135807,SP22,P01,G4,20-Apr-23,2553.75,99,Delivered
S00135808,SP22,P01,G4,28-Jul-23,922.5,42,Delivered
S00135820,SP22,P01,G3,09-Dec-24,1669.5,88,Delivered
S00135825,SP22,P01,G5,23-Nov-23,6745.5,307,Delivered
S00135827,SP22,P01,G6,15-Jul-24,2475,113,Delivered
S00135828,SP22,P01,G1,04-Jun-24,4932,260,Delivered
S00135834,SP22,P01,G3,18-May-23,634.5,27,Delivered
S00135838,SP22,P01,G5,30-Jan-24,3078,147,Delivered
S00135844,SP22,P01,G1,27-Nov-24,1111.5,45,Delivered
S00135846,SP22,P01,G2,23-Jul-24,3262.5,172,Delivered
S00135847,SP22,P01,G2,26-Dec-23,4666.5,223,Delivered
S00135856,SP22,P06,G1,05-Feb-24,74.25,7,Delivered
S00135869,SP22,P06,G6,24-May-23,7449.75,678,Delivered
S00135873,SP22,P06,G1,10-Mar-23,7537.5,754,Delivered
S00135877,SP22,P06,G4,05-Jun-23,7069.5,643,Delivered
S00135894,SP22,P06,G5,11-Jun-24,5368.5,767,Delivered
S00135911,SP22,P06,G6,12-Sep-23,8887.5,684,Delivered
S00135913,SP22,P19,G1,26-Jun-23,2252.25,94,Delivered
S00135915,SP22,P19,G1,07-Jul-23,3253.5,155,Delivered
S00135923,SP22,P19,G5,12-Jul-23,3336.75,159,Delivered
S00135937,SP22,P19,G5,15-Sep-23,2292.75,105,Delivered
S00135951,SP22,P19,G5,23-Jan-25,1638,66,Shipped
S00135952,SP22,P19,G5,05-Dec-24,1023.75,52,Delivered
S00135954,SP22,P19,G1,08-Oct-24,7008.75,319,Delivered
S00135955,SP22,P19,G1,28-Nov-23,4637.25,194,Delivered
S00135957,SP22,P19,G1,14-Jan-25,9292.5,443,Cancelled
S00135963,SP22,P19,G4,22-Jan-25,10831.5,417,Cancelled
S00135972,SP22,P19,G2,31-Oct-23,1017,51,Delivered
S00135987,SP22,P15,G2,07-May-24,657,42,Delivered
S00135997,SP22,P15,G1,18-Oct-24,5195.25,520,Delivered
S00136019,SP22,P15,G4,05-Sep-24,8448.75,529,Delivered
S00136028,SP22,P15,G2,19-Jul-23,981,66,Delivered
S00136044,SP22,P15,G3,13-Dec-23,258.75,22,Delivered
S00136050,SP22,P15,G5,13-Feb-23,2083.5,209,Delivered
S00136053,SP22,P11,G1,18-Dec-23,1491.75,166,Delivered
S00136059,SP22,P11,G4,05-Jul-23,3739.5,268,Delivered
S00136081,SP22,P11,G1,07-Jan-25,3863.25,352,Shipped
S00136083,SP22,P11,G1,29-Mar-23,3262.5,234,Delivered
S00136092,SP22,P11,G5,31-Oct-24,3487.5,250,Delivered
S00136096,SP22,P11,G1,11-Jul-24,5625,704,Delivered
S00136100,SP22,P11,G3,11-Oct-24,1890,189,Delivered
S00136103,SP22,P11,G4,19-Apr-24,4983.75,623,Delivered
S00136108,SP22,P10,G1,18-Jun-24,6543,546,Delivered
S00136109,SP22,P10,G1,18-Dec-24,3807,293,Delivered
S00136110,SP22,P10,G1,09-Jul-24,8052.75,424,Delivered
S00136111,SP22,P10,G1,08-Aug-24,5872.5,310,Delivered
S00136115,SP22,P10,G4,28-Jan-25,5222.25,275,Shipped
S00136124,SP22,P10,G1,23-Jun-23,2720.25,227,Delivered
S00136125,SP22,P10,G1,22-Nov-23,7814.25,412,Delivered
S00136126,SP22,P10,G2,28-Feb-24,5584.5,350,Delivered
S00136131,SP22,P10,G4,20-Dec-23,4599,329,Delivered
S00136136,SP22,P10,G1,15-Oct-24,6052.5,319,Delivered
S00136143,SP22,P10,G4,22-Jul-24,3759.75,290,Delivered
S00136144,SP22,P10,G4,26-Jul-23,4522.5,283,Delivered
S00136146,SP22,P10,G5,03-May-24,4297.5,269,Delivered
S00136171,SP22,P04,G4,05-Aug-24,1755,80,Delivered
S00136182,SP22,P04,G2,13-Nov-23,4675.5,167,Delivered
S00136192,SP22,P04,G1,11-Feb-25,9148.5,316,Shipped
S00136193,SP22,P04,G1,24-Jul-23,8457.75,385,Delivered
S00136196,SP22,P04,G2,23-Dec-24,1930.5,78,Delivered
S00136199,SP22,P04,G4,20-Dec-23,4374,157,Delivered
S00136210,SP22,P16,G2,25-Dec-24,10401.75,434,Delivered
S00136217,SP22,P16,G5,28-Dec-23,12240,557,Delivered
S00136225,SP22,P16,G2,17-Nov-23,5789.25,252,Delivered
S00136227,SP22,P16,G4,18-Nov-24,4464,179,Delivered
S00136228,SP22,P16,G4,22-Oct-24,2200.5,89,Delivered
S00136230,SP22,P16,G5,26-Oct-23,1764,66,Delivered
S00136233,SP22,P16,G6,22-Nov-23,1428.75,55,Delivered
S00136243,SP22,P16,G4,21-Feb-23,2108.25,96,Delivered
S00136244,SP22,P16,G5,22-Feb-24,10698.75,487,Delivered
S00136245,SP22,P16,G5,03-Jan-23,12339,457,Delivered
S00136257,SP22,P16,G4,20-Oct-23,8784,419,Cancelled
S00136265,SP22,P16,G1,02-Jan-24,7416,354,Delivered
S00136268,SP22,P16,G3,07-Mar-25,11853,593,Placed
S00136281,SP22,P16,G2,05-Feb-25,5478.75,250,Shipped
S00136286,SP22,P16,G5,31-Oct-23,9526.5,434,Delivered
S00136296,SP22,P16,G3,25-Jul-24,7152.75,276,Delivered
S00136304,SP22,P21,G1,23-Jan-25,11499.75,500,Shipped
S00136307,SP22,P21,G1,02-Aug-23,2927.25,128,Delivered
S00136313,SP22,P21,G4,18-Apr-23,2256.75,99,Delivered
S00136330,SP22,P21,G5,04-Jun-24,60.75,3,Delivered
S00136335,SP22,P21,G1,01-Aug-24,5548.5,265,Delivered
S00136336,SP22,P21,G2,13-Feb-24,7740,408,Delivered
S00136340,SP22,P21,G4,24-Jun-24,3102.75,135,Delivered
S00136354,SP22,P21,G4,10-Nov-23,3829.5,240,Delivered
S00136360,SP22,P21,G1,05-Aug-24,8253,486,Cancelled
S00136361,SP22,P21,G1,30-Jan-24,2859.75,143,Delivered
S00136365,SP22,P21,G2,02-Jul-24,348.75,18,Delivered
S00136380,SP22,P05,G3,10-Jun-24,4513.5,206,Delivered
S00136382,SP22,P05,G4,16-Feb-24,6698.25,280,Delivered
S00136384,SP22,P05,G5,03-Dec-24,9270,357,Delivered
S00136398,SP22,P05,G5,27-Sep-23,6036.75,252,Delivered
S00136400,SP22,P05,G5,30-Jul-24,7938,378,Delivered
S00136401,SP22,P05,G6,18-Oct-23,6383.25,246,Delivered
S00136402,SP22,P05,G1,23-Apr-24,6189.75,326,Delivered
S00136414,SP22,P05,G5,30-Oct-24,11679.75,508,Delivered
S00136421,SP22,P05,G2,16-Feb-23,3825,202,Delivered
S00136423,SP22,P05,G4,15-Feb-24,4916.25,197,Delivered
S00136426,SP22,P05,G5,07-Nov-24,6869.25,344,Delivered
S00136435,SP22,P12,G2,16-Jan-23,6572.25,274,Delivered
S00136441,SP22,P12,G5,27-Nov-24,4443.75,234,Delivered
S00136442,SP22,P12,G5,19-Jan-24,4846.5,194,Delivered
S00136444,SP22,P12,G1,24-Feb-23,8268.75,331,Delivered
S00136452,SP22,P12,G4,19-Sep-24,8799.75,400,Delivered
S00136460,SP22,P12,G1,24-Dec-24,5224.5,228,Delivered
S00136463,SP22,P12,G2,20-Nov-23,7542,360,Delivered
S00136465,SP22,P12,G4,10-Jul-23,9276.75,372,Delivered
S00136469,SP22,P12,G5,20-Jan-23,12640.5,550,Delivered
S00136471,SP22,P12,G6,14-Jun-24,11952,479,Delivered
S00136487,SP22,P03,G1,03-Dec-24,3156.75,138,Delivered
S00136496,SP22,P03,G5,14-Sep-23,6909.75,384,Delivered
S00136503,SP22,P03,G1,11-Jul-23,2236.5,94,Delivered
S00136514,SP22,P03,G1,18-Mar-25,11871,540,Placed
S00136519,SP22,P03,G2,25-Oct-23,1955.25,82,Delivered
S00136526,SP22,P03,G5,25-Dec-24,5697,272,Delivered
S00136531,SP22,P03,G1,17-Jan-23,7141.5,325,Cancelled
S00136536,SP22,P03,G4,04-Jan-23,1820.25,76,Delivered
S00136538,SP22,P03,G5,28-Feb-23,7215.75,344,Delivered
S00136540,SP22,P03,G5,31-Jul-24,11562.75,503,Delivered
S00136543,SP22,P03,G1,15-Mar-23,6057,289,Delivered
S00136550,SP22,P03,G4,26-Oct-23,1885.5,82,Delivered
S00136554,SP22,P03,G5,12-Feb-25,6797.25,324,Shipped
S00136555,SP22,P03,G6,04-Oct-24,4693.5,248,Delivered
S00136560,SP22,P22,G2,27-Mar-25,8318.25,309,Placed
S00136561,SP22,P22,G2,05-Mar-24,6612.75,214,Delivered
S00136568,SP22,P22,G5,04-Nov-24,9591.75,384,Delivered
S00136576,SP22,P22,G3,03-Jun-24,11655,389,Delivered
S00136581,SP22,P22,G5,17-Nov-23,605.25,25,Delivered
S00136588,SP22,P22,G2,15-Apr-24,9668.25,403,Delivered
S00136590,SP22,P22,G3,08-Aug-24,9859.5,366,Delivered
S00136611,SP22,P22,G6,06-May-24,5685.75,204,Delivered
S00136612,SP22,P22,G1,12-Feb-25,4214.25,163,Shipped
S00136615,SP22,P22,G1,21-Nov-24,1914.75,74,Delivered
S00136629,SP22,P07,G1,19-Dec-24,4290.75,269,Delivered
S00136634,SP22,P07,G4,14-Dec-23,4623.75,331,Delivered
S00136642,SP22,P07,G1,24-Jun-24,2565,184,Delivered
S00136648,SP22,P07,G4,14-Dec-23,8208,456,Delivered
S00136651,SP22,P07,G5,22-Sep-23,3915,302,Delivered
S00136653,SP22,P07,G6,22-May-24,204.75,15,Delivered
S00136661,SP22,P07,G4,09-Dec-24,9303.75,582,Delivered
S00136662,SP22,P07,G4,23-Nov-23,4925.25,274,Delivered
S00136666,SP22,P07,G5,03-Jan-25,2862,239,Shipped
S00136669,SP22,P17,G1,27-Nov-23,3998.25,160,Delivered
S00136671,SP22,P17,G1,16-Oct-23,13909.5,497,Delivered
S00136672,SP22,P17,G2,15-Jun-23,10728,488,Delivered
S00136694,SP22,P17,G5,16-Nov-23,1262.25,49,Delivered
S00136695,SP22,P17,G6,09-Jan-23,2254.5,99,Delivered
S00136702,SP22,P17,G3,29-Jul-24,11448,424,Cancelled
S00136706,SP22,P17,G5,17-Nov-23,4263.75,158,Delivered
S00136711,SP22,P17,G1,19-Jan-24,23868,955,Delivered
S00136712,SP22,P17,G1,19-Jun-23,5357.25,199,Delivered
S00136714,SP22,P17,G2,08-Dec-23,12219.75,453,Delivered
S00136730,SP22,P17,G3,03-Oct-23,11909.25,442,Delivered
S00136735,SP22,P17,G5,03-Aug-23,9796.5,426,Delivered
S00136747,SP22,P08,G4,09-Jul-24,652.5,47,Delivered
S00136749,SP22,P08,G5,25-Feb-25,5980.5,599,Cancelled
S00136764,SP22,P08,G5,25-Jan-24,3739.5,340,Delivered
S00136771,SP22,P08,G2,05-Jun-24,5512.5,552,Delivered
S00136779,SP22,P08,G6,11-Jul-24,6954.75,535,Cancelled
S00136792,SP22,P08,G5,06-May-24,180,14,Delivered
S00136793,SP22,P08,G6,01-Aug-23,2835,178,Delivered
S00136797,SP22,P08,G1,26-Oct-23,2945.25,268,Delivered
S00136805,SP22,P08,G5,08-Nov-24,3300.75,254,Delivered
S00136814,SP22,P08,G3,15-Jul-24,1462.5,163,Delivered
S00136817,SP22,P08,G4,14-Nov-24,960.75,74,Delivered
S00136819,SP22,P08,G5,05-Apr-24,9497.25,1056,Delivered
S00136823,SP22,P13,G1,30-May-23,6615,827,Delivered
S00136825,SP22,P13,G1,28-Sep-23,13335.75,1906,Delivered
S00136850,SP22,P13,G1,05-Sep-23,4601.25,576,Delivered
S00136856,SP22,P13,G3,28-Nov-23,9922.5,1418,Delivered
S00136859,SP22,P13,G4,10-Jul-23,3235.5,540,Delivered
S00136875,SP22,P13,G5,24-Oct-23,4702.5,941,Delivered
S00136882,SP22,P02,G2,11-Jan-23,8259.75,918,Delivered
S00136891,SP22,P02,G6,06-Aug-24,2153.25,154,Delivered
S00136894,SP22,P02,G1,07-May-24,9164.25,1146,Delivered
S00136897,SP22,P02,G2,23-Oct-24,65.25,5,Delivered
